,Region,Relationship,Sex,Age,Times Left the Country,Month of Last Departure,Year of Last Departure,Marital Status,Education Level,Usual Work,Reason for Leaving,Base,Country Stayed,Expected Return (Months),Worked Abroad,Work,Industry,Average Monthly Income,Months Worked,Returned,Month Returned,Year Returned,Return Reason,Expected Month Returned,Expected Year Returned,Remittance Received,Cash Remittance,Mode of Remittance,Remittance Spent,Consumptions,Investments,Savings,Gift/Donation,Other,Consumptions Percent,Investments Percent,Savings Percent,Gift/Donation Percent,Other Percent,Returned Apr-Sep,Cash Home,Receive Goods/Products,Total Imputed Value of Goods/Products,Past 6 Months Indicator
3328,NCR,Other,Male,45,5,January,2022,Divorced/Separated,College Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Europe,9,Yes,Service and Sales Workers,Accommodation and Food Service Activities,35000,60,Yes,September,2023,End of Contract,,,With Remittance,100000.0,Bank,,True,False,True,True,False,50.0,0.0,40.0,10.0,0.0,Yes,150000.0,Yes,180000.0,Yes
3329,NCR,Spouse,Male,40,2,August,2023,Married/Living Together,College Undergraduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Sea-based,Europe,25,Yes,Plant and Machine Operators and Assemblers,Transportation and Storage,40000,47,No,,,,September,2025,With Remittance,50000.0,Bank,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,Yes,100000.0,Yes,110000.0,Yes
3330,NCR,Spouse,Male,37,2,August,2021,Married/Living Together,College Undergraduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Europe,24,Yes,Elementary Occupations,Other Service Activities,40000,43,Yes,August,2023,Other,,,With Remittance,112000.0,Bank,,True,False,True,False,False,70.0,0.0,30.0,0.0,0.0,Yes,70000.0,Yes,75000.0,Yes
3331,NCR,Spouse,Female,33,2,September,2019,Married/Living Together,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,14,Yes,Elementary Occupations,Other Service Activities,35000,40,Yes,May,2023,End of Contract,,,With Remittance,15000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,Yes,80000.0,Yes,9000.0,Yes
3332,NCR,Child,Male,32,1,May,2019,Single,College Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Sea-based,Saudi Arabia,42,Yes,Technicians and Associate Professionals,Transportation and Storage,40000,42,Yes,November,2022,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3333,NCR,Head,Female,65,1,August,2023,Married/Living Together,Junior High Undergraduate,Service and Sales Workers,Tourist,,Japan,5,No,,,,,No,,,,January,2024,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3334,NCR,Spouse,Male,50,1,February,2019,Married/Living Together,Junior High Graduate,Plant and Machine Operators and Assemblers,Tourist,,Japan,6,No,,,,,Yes,August,2019,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3335,NCR,Head,Male,38,1,December,2022,Married/Living Together,College Graduate,Technicians and Associate Professionals,Tourist,,Japan,5,No,,,,,Yes,May,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,0.0,No,,No
3336,NCR,Spouse,Female,36,1,August,2023,Married/Living Together,Junior High Graduate,Non-gainful occupations,Tourist,,Japan,6,No,,,,,No,,,,February,2024,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3337,NCR,Child,Female,34,1,January,2023,Married/Living Together,College Graduate,Non-gainful occupations,Other OFW with no Contract,Land-based,North and South America,88,Yes,Professionals,Human Health and Social Work Activities,15000,8,No,,,,,,With Remittance,90000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
3338,NCR,Other,Male,30,1,August,2022,Single,College Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Taiwan,25,Yes,Clerical Support Workers,Transportation and Storage,20000,13,No,,,,September,2024,With Remittance,60000.0,Bank,,True,True,False,False,False,50.0,50.0,0.0,0.0,0.0,No,,No,,Yes
3339,NCR,Spouse,Female,37,2,March,2020,Married/Living Together,College Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Singapore,45,Yes,Elementary Occupations,Other Service Activities,20000,42,No,,,,December,2023,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
3340,NCR,Spouse,Male,58,10,April,2023,Married/Living Together,College Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Sea-based,Other Countries in East Asia,9,Yes,Plant and Machine Operators and Assemblers,Transportation and Storage,40000,54,No,,,,January,2024,With Remittance,80000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
3341,NCR,Child,Male,35,3,May,2022,Married/Living Together,College Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Singapore,17,Yes,Elementary Occupations,Construction,30000,35,No,,,,October,2023,With Remittance,120000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
3342,NCR,Child,Male,31,1,June,2023,Single,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,25,Yes,Service and Sales Workers,Accommodation and Food Service Activities,30000,3,No,,,,July,2025,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
3343,NCR,Spouse,Male,36,5,January,2021,Married/Living Together,College Graduate,Professionals,Overseas Filipino Worker (OFW) with Contract,Sea-based,Other Countries in East Asia,21,Yes,Plant and Machine Operators and Assemblers,Transportation and Storage,40000,21,Yes,October,2022,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3344,NCR,Child,Male,45,5,August,2023,Married/Living Together,College Graduate,Plant and Machine Operators and Assemblers,Overseas Filipino Worker (OFW) with Contract,Sea-based,Japan,7,Yes,Plant and Machine Operators and Assemblers,Transportation and Storage,50000,40,No,,,,March,2024,With Remittance,20000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
3345,NCR,Head,Male,43,1,January,2019,Married/Living Together,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Plant and Machine Operators and Assemblers,Overseas Filipino Worker (OFW) with Contract,Land-based,Other Countries in East Asia,24,Yes,Plant and Machine Operators and Assemblers,Manufacturing,15000,24,Yes,January,2021,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3346,NCR,Spouse,Male,35,1,January,2020,Married/Living Together,Junior High Undergraduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Japan,53,Yes,Elementary Occupations,Construction,40000,44,No,,,,June,2024,With Remittance,111000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
3347,NCR,Spouse,Male,39,1,January,2023,Married/Living Together,College Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Sea-based,Europe,8,Yes,Elementary Occupations,Transportation and Storage,70000,8,Yes,September,2023,End of Contract,,,With Remittance,420000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,Yes,50000.0,No,,Yes
3348,NCR,Child,Male,29,1,March,2023,Single,College Graduate,Non-gainful occupations,Other OFW with no Contract,Sea-based,Singapore,8,Yes,Plant and Machine Operators and Assemblers,Manufacturing,36000,6,No,,,,November,2023,With Remittance,88000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
3349,NCR,Head,Male,64,8,March,2021,Married/Living Together,Elementary Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Europe,16,Yes,Elementary Occupations,Manufacturing,100000,45,Yes,July,2022,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3350,NCR,Child,Female,28,1,December,2022,Single,College Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Japan,88,Yes,Elementary Occupations,Manufacturing,120000,9,No,,,,,,With Remittance,96000.0,Money Transer Service,,True,False,True,False,False,80.0,0.0,20.0,0.0,0.0,No,,No,,Yes
3351,NCR,Spouse,Male,28,2,June,2023,Married/Living Together,College Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Sea-based,Europe,12,Yes,Elementary Occupations,Transportation and Storage,50000,11,No,,,,June,2024,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
3352,NCR,Child,Male,37,3,September,2023,Single,Junior High Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Sea-based,North and South America,9,Yes,Service and Sales Workers,Manufacturing,30000,9,No,,,,June,2024,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
3353,NCR,Parent,Male,57,1,January,2019,Divorced/Separated,College Graduate,Non-gainful occupations,Tourist,,North and South America,55,No,,,,,Yes,August,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,0.0,No,,No
3354,NCR,Head,Female,33,2,April,2021,Married/Living Together,Junior High Undergraduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,24,Yes,Elementary Occupations,Other Service Activities,19000,26,Yes,April,2023,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,29000.0,No,,Yes
3355,NCR,Sibling,Male,35,1,May,2019,Single,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,88,Yes,Elementary Occupations,Accommodation and Food Service Activities,30000,52,No,,,,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
3356,NCR,Head,Female,51,1,February,2023,Single,College Graduate,Managers,Tourist,,Australia,8,No,,,,,No,,,,October,2023,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3357,NCR,Head,Female,63,1,October,2019,Widowed,College Graduate,Technicians and Associate Professionals,Tourist,,Malaysia,1,No,,,,,Yes,November,2019,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3358,NCR,Head,Female,62,1,June,2022,Single,College Graduate,Managers,Tourist,,Japan,6,No,,,,,Yes,December,2022,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3359,NCR,Head,Male,50,3,May,2023,Married/Living Together,,Managers,"Others, specify",,Other Countries in East Asia,1,No,,,,,Yes,May,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,0.0,No,,No
3360,NCR,Head,Male,45,3,February,2022,Married/Living Together,College Graduate,Professionals,Tourist,,Other Countries in East Asia,1,No,,,,,Yes,March,2022,Visit,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3361,NCR,Spouse,Male,49,1,June,2022,Married/Living Together,College Undergraduate,Craft and Related Trades Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,25,Yes,Craft and Related Trades Workers,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,38000,15,No,,,,July,2024,With Remittance,94000.0,Bank,,True,False,True,False,False,30.0,0.0,70.0,0.0,0.0,No,,No,,Yes
3362,NCR,Spouse,Female,69,1,September,2019,Married/Living Together,College Graduate,Clerical Support Workers,Tourist,,Hongkong,0,No,,,,,Yes,September,2019,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3363,NCR,Head,Male,38,1,July,2022,Single,College Undergraduate,Clerical Support Workers,Tourist,,Hongkong,0,No,,,,,Yes,July,2022,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3364,NCR,Other,Male,38,5,November,2022,Married/Living Together,College Graduate,Plant and Machine Operators and Assemblers,Overseas Filipino Worker (OFW) with Contract,Sea-based,Malaysia,6,Yes,Plant and Machine Operators and Assemblers,Transportation and Storage,34000,50,Yes,August,2023,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,Yes,34000.0,No,,Yes
3365,NCR,Parent,Male,62,1,November,2018,Married/Living Together,Junior High Graduate,Service and Sales Workers,Other OFW with no Contract,Land-based,Taiwan,88,Yes,Service and Sales Workers,Human Health and Social Work Activities,40000,58,No,,,,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
3366,NCR,Spouse,Male,29,5,March,2023,Married/Living Together,College Graduate,Plant and Machine Operators and Assemblers,Overseas Filipino Worker (OFW) with Contract,Sea-based,Europe,9,Yes,Plant and Machine Operators and Assemblers,Transportation and Storage,85000,41,No,,,,December,2023,With Remittance,120000.0,Bank,,True,False,True,False,False,99.0,0.0,1.0,0.0,0.0,No,,No,,Yes
3367,NCR,Child,Female,32,1,March,2022,Married/Living Together,College Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Kuwait,11,Yes,Elementary Occupations,Other Service Activities,17000,11,Yes,February,2023,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3368,NCR,Head,Female,32,1,January,2020,Single,College Graduate,Managers,Tourist,,Singapore,1,No,,,,,Yes,February,2020,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3369,NCR,Spouse,Male,49,5,September,2023,Married/Living Together,College Graduate,Technicians and Associate Professionals,Overseas Filipino Worker (OFW) with Contract,Sea-based,Europe,8,Yes,Technicians and Associate Professionals,Manufacturing,50000,40,Yes,September,2023,End of Contract,,,With Remittance,250000.0,Agency/Local Office,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,Yes,200000.0,No,,Yes
3370,NCR,Spouse,Male,53,5,August,2023,Married/Living Together,College Graduate,Professionals,Overseas Filipino Worker (OFW) with Contract,Sea-based,Australia,12,Yes,Professionals,Manufacturing,50000,60,Yes,August,2023,End of Contract,,,With Remittance,200000.0,Agency/Local Office,,True,False,True,False,False,75.0,0.0,25.0,0.0,0.0,Yes,300000.0,No,,Yes
3371,NCR,Child,Female,46,1,February,2022,Divorced/Separated,College Undergraduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,United Arab Emirates,24,Yes,Elementary Occupations,Other Service Activities,25000,19,No,,,,February,2024,With Remittance,70000.0,Money Transer Service,,True,False,True,False,False,40.0,0.0,60.0,0.0,0.0,No,,No,,Yes
3372,NCR,Spouse,Female,48,1,February,2020,Married/Living Together,Junior High Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Kuwait,27,Yes,Elementary Occupations,Other Service Activities,18000,27,Yes,May,2022,End of Contract,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3373,NCR,Child,Female,33,1,February,2022,Divorced/Separated,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Kuwait,88,Yes,Service and Sales Workers,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,40000,19,No,,,,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
3374,NCR,Spouse,Male,38,1,December,2022,Married/Living Together,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,36,Yes,Technicians and Associate Professionals,Human Health and Social Work Activities,30000,9,No,,,,December,2025,With Remittance,30000.0,Bank,Savings,False,False,True,False,False,0.0,0.0,100.0,0.0,0.0,No,,No,,Yes
3375,NCR,Spouse,Male,57,6,March,2023,Married/Living Together,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Singapore,8,Yes,Service and Sales Workers,Accommodation and Food Service Activities,45000,40,No,,,,November,2023,With Remittance,100000.0,Bank,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,No,,Yes
3376,NCR,Child,Male,26,1,November,2022,Single,College Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,United Arab Emirates,13,Yes,Technicians and Associate Professionals,Real Estate Activities,50000,10,No,,,,December,2023,With Remittance,120000.0,Bank,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,No,,Yes
3377,NCR,Parent,Female,80,4,April,2020,Widowed,College Undergraduate,Non-gainful occupations,Tourist,,North and South America,56,No,,,,,No,,,,December,2024,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3378,NCR,Spouse,Male,54,8,March,2023,Married/Living Together,College Graduate,Elementary Occupations,Overseas Filipino Worker (OFW) with Contract,Sea-based,Australia,8,Yes,Technicians and Associate Professionals,Transportation and Storage,200000,40,Yes,September,2023,End of Contract,,,With Remittance,400000.0,Bank,,True,False,True,False,False,80.0,0.0,20.0,0.0,0.0,Yes,200000.0,No,,Yes
3379,NCR,Sibling,Female,43,3,June,2023,Single,College Graduate,Technicians and Associate Professionals,Overseas Filipino Worker (OFW) with Contract,Sea-based,Europe,5,Yes,Technicians and Associate Professionals,Accommodation and Food Service Activities,150000,60,No,,,,November,2023,With Remittance,270000.0,Bank,,True,True,True,False,False,50.0,25.0,25.0,0.0,0.0,No,,No,,Yes
3380,NCR,Child,Male,31,2,June,2021,Divorced/Separated,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,88,Yes,Service and Sales Workers,Accommodation and Food Service Activities,35000,28,No,,,,,,With Remittance,70000.0,Money Transer Service,,True,False,True,False,False,80.0,0.0,20.0,0.0,0.0,No,,No,,Yes
3381,NCR,Spouse,Male,40,1,May,2021,Married/Living Together,Junior High Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Other Countries in Western Asia,33,Yes,Elementary Occupations,Accommodation and Food Service Activities,40000,28,No,,,,February,2024,With Remittance,120000.0,Money Transer Service,,True,True,False,False,False,60.0,40.0,0.0,0.0,0.0,No,,No,,Yes
3382,NCR,Spouse,Male,56,1,October,2018,Married/Living Together,College Undergraduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Other Countries in Western Asia,26,Yes,Managers,Accommodation and Food Service Activities,50000,26,Yes,December,2020,Covid-19,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3383,NCR,Head,Male,36,8,August,2022,Single,College Graduate,Plant and Machine Operators and Assemblers,Overseas Filipino Worker (OFW) with Contract,Sea-based,Europe,9,Yes,Plant and Machine Operators and Assemblers,Transportation and Storage,80000,45,Yes,May,2023,End of Contract,,,With Remittance,40000.0,Bank,,True,False,True,False,False,80.0,0.0,20.0,0.0,0.0,Yes,200000.0,No,,Yes
3384,NCR,Spouse,Female,47,1,June,2022,Married/Living Together,Junior High Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Kuwait,88,Yes,Elementary Occupations,Other Service Activities,21000,15,No,,,,,,With Remittance,30000.0,Money Transer Service,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,No,,Yes
3385,NCR,Children's Spouse,Female,31,1,April,2023,Married/Living Together,College Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Taiwan,24,Yes,Clerical Support Workers,Transportation and Storage,30000,5,No,,,,April,2025,With Remittance,10000.0,Money Transer Service,,True,False,True,False,False,10.0,0.0,90.0,0.0,0.0,No,,No,,Yes
3386,NCR,Head,Male,25,1,May,2023,Married/Living Together,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,Japan,3,Yes,Professionals,"Arts, Entertainment and Recreation",50000,3,Yes,August,2023,End of Contract,,,With Remittance,20000.0,Money Transer Service,,True,False,True,False,False,75.0,0.0,25.0,0.0,0.0,Yes,120000.0,No,,Yes
3387,NCR,Spouse,Female,27,1,May,2023,Married/Living Together,College Undergraduate,Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,Japan,3,Yes,Professionals,"Arts, Entertainment and Recreation",50000,3,Yes,August,2023,End of Contract,,,With Remittance,20000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,Yes,100000.0,No,,Yes
3388,NCR,Child,Male,26,1,June,2023,Single,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Sea-based,Europe,8,Yes,Plant and Machine Operators and Assemblers,Transportation and Storage,30000,3,No,,,,February,2024,With Remittance,60000.0,Money Transer Service,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
3389,NCR,Spouse,Male,47,3,January,2023,Married/Living Together,College Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Sea-based,Singapore,9,Yes,Service and Sales Workers,Transportation and Storage,50000,27,Yes,September,2023,End of Contract,,,With Remittance,152000.0,Bank,,True,False,False,True,False,80.0,0.0,0.0,20.0,0.0,Yes,150000.0,No,,Yes
3390,NCR,Spouse,Female,31,1,November,2022,Married/Living Together,Junior High Graduate,Technicians and Associate Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,Other Countries in East Asia,10,Yes,Technicians and Associate Professionals,Other Service Activities,25000,10,Yes,September,2023,Other,,,With Remittance,192500.0,Money Transer Service,,True,False,True,False,True,50.0,0.0,25.0,0.0,25.0,Yes,80000.0,Yes,26500.0,Yes
3391,NCR,Spouse,Male,41,4,May,2023,Married/Living Together,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Australia,11,Yes,Service and Sales Workers,Accommodation and Food Service Activities,30000,33,No,,,,April,2024,With Remittance,120000.0,Bank,Savings,False,False,True,False,False,0.0,0.0,100.0,0.0,0.0,Yes,50000.0,No,,Yes
3392,NCR,Head,Female,66,2,May,2019,Widowed,Junior High Graduate,Service and Sales Workers,Tourist,,Other Countries in SE & SC Asia,0,No,,,,,Yes,May,2019,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3393,NCR,Spouse,Female,32,10,June,2023,Married/Living Together,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Japan,3,Yes,Professionals,"Arts, Entertainment and Recreation",50000,60,Yes,September,2023,End of Contract,,,With Remittance,120000.0,Bank,,True,True,True,False,False,50.0,30.0,20.0,0.0,0.0,Yes,150000.0,Yes,100000.0,Yes
3394,NCR,Child,Female,32,1,June,2023,Single,,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Australia,24,Yes,Service and Sales Workers,Administrative and Support Service Activities,20000,3,No,,,,June,2025,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
3395,NCR,Child,Male,42,1,March,2023,Single,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Other Countries in Western Asia,14,Yes,Elementary Occupations,Accommodation and Food Service Activities,110000,6,No,,,,May,2024,With Remittance,80000.0,Bank,,True,False,False,False,True,10.0,0.0,0.0,0.0,90.0,No,,No,,Yes
3396,NCR,Child,Female,48,2,July,2023,Single,College Graduate,Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,9,Yes,Professionals,Human Health and Social Work Activities,120000,60,No,,,,April,2024,With Remittance,60000.0,Money Transer Service,,True,False,False,False,True,50.0,0.0,0.0,0.0,50.0,Yes,50000.0,Yes,18000.0,Yes
3397,NCR,Sibling,Female,52,1,April,2023,Married/Living Together,Junior High Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,24,Yes,Elementary Occupations,Other Service Activities,25000,5,No,,,,April,2025,With Remittance,100000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
3398,NCR,Sibling,Female,38,1,September,2023,Single,Junior High Graduate,Service and Sales Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Kuwait,24,Yes,Service and Sales Workers,Other Service Activities,40000,0,No,,,,September,2025,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
3399,NCR,Child,Female,25,1,September,2022,Single,College Graduate,Professionals,Overseas Filipino Worker (OFW) with Contract,Land-based,Japan,30,Yes,Professionals,Manufacturing,120000,12,No,,,,March,2025,With Remittance,360000.0,Bank,,True,False,True,False,False,70.0,0.0,30.0,0.0,0.0,No,,No,,Yes
3400,NCR,Other,Male,31,3,April,2023,Married/Living Together,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Plant and Machine Operators and Assemblers,Overseas Filipino Worker (OFW) with Contract,Sea-based,Europe,6,Yes,Clerical Support Workers,Transportation and Storage,50000,27,No,,,,October,2023,With Remittance,240000.0,Bank,Consumptions,True,False,False,False,False,100.0,0.0,0.0,0.0,0.0,No,,No,,Yes
3401,NCR,Spouse,Male,43,2,April,2023,Married/Living Together,College Graduate,Technicians and Associate Professionals,Overseas Filipino Worker (OFW) with Contract,Sea-based,Europe,12,Yes,Technicians and Associate Professionals,Fishing and Aquaculture,100000,9,No,,,,April,2024,With Remittance,300000.0,Bank,,True,True,True,False,True,25.0,25.0,25.0,0.0,25.0,No,,No,,Yes
3402,NCR,Spouse,Female,40,1,May,2023,Married/Living Together,College Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,Singapore,24,Yes,Elementary Occupations,Other Service Activities,22000,4,No,,,,May,2025,With Remittance,43000.0,Money Transer Service,,True,True,True,False,True,50.0,20.0,10.0,0.0,20.0,No,,No,,Yes
3403,NCR,Spouse,Male,37,1,February,2019,Married/Living Together,Junior High Graduate,Non-gainful occupations,Overseas Filipino Worker (OFW) with Contract,Land-based,North and South America,60,Yes,Plant and Machine Operators and Assemblers,Manufacturing,60000,55,No,,,,February,2024,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,Yes
3404,NCR,Spouse,Male,51,1,May,2021,Married/Living Together,College Undergraduate,Plant and Machine Operators and Assemblers,Overseas Filipino Worker (OFW) with Contract,Land-based,Saudi Arabia,49,Yes,Plant and Machine Operators and Assemblers,Transportation and Storage,25000,28,No,,,,June,2025,With Remittance,48000.0,Money Transer Service,,True,True,True,False,False,30.0,30.0,40.0,0.0,0.0,No,,No,,Yes
3405,NCR,Parent,Female,48,5,April,2019,Divorced/Separated,Post-Secondary Non-Tertiary/Technical-Vocational Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Europe,88,Yes,Elementary Occupations,Other Service Activities,30000,60,No,,,,,,With Remittance,108000.0,Bank,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,No,,No,,Yes
3406,NCR,Spouse,Male,42,2,July,2021,Married/Living Together,College Undergraduate,Plant and Machine Operators and Assemblers,Overseas Filipino Worker (OFW) with Contract,Land-based,United Arab Emirates,24,Yes,Service and Sales Workers,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,35000,60,Yes,June,2023,End of Contract,,,With Remittance,80000.0,Bank,,True,False,True,False,False,50.0,0.0,50.0,0.0,0.0,Yes,70000.0,Yes,49000.0,Yes
3407,NCR,Spouse,Female,60,1,July,2019,Married/Living Together,College Graduate,Clerical Support Workers,Tourist,,Japan,0,No,,,,,Yes,July,2019,Other,,,No Remittance,,,,False,False,False,False,False,,,,,,No,,No,,No
3408,NCR,Other,Female,37,1,March,2019,Married/Living Together,College Graduate,Clerical Support Workers,Overseas Filipino Worker (OFW) with Contract,Land-based,Hongkong,60,Yes,Elementary Occupations,Other Service Activities,22000,54,No,,,,March,2024,With Remittance,51000.0,Money Transer Service,,True,False,True,False,True,50.0,0.0,25.0,0.0,25.0,No,,No,,Yes
